,id,name,popularity,danceability,energy,liveness,loudness,speechiness,acousticness,instrumentalness,tempo,valence,key
181,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,85,0.611,0.797,0.26,-7.627,0.0533,0.00543,0.00137,120.041,0.518,6.0
182,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,86,0.734,0.57,0.112,-7.066,0.133,0.847,2.14e-05,129.953,0.689,7.0
183,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,83,0.471,0.924,0.313,-3.906,0.0586,0.00301,0.0,154.961,0.725,8.0
184,3xRH6FPVtheDyNla3T1FE7,Hrs and Hrs,83,0.511,0.525,0.111,-4.595,0.183,0.604,0.0,139.885,0.661,8.0
185,6G2xXQRSZlEzYsUEb3uvuR,Está Dañada,82,0.405,0.565,0.107,-9.266,0.0372,0.38,0.0195,159.892,0.166,1.0
186,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,83,0.554,0.498,0.795,-8.866,0.0685,0.23,5.98e-06,79.635,0.413,9.0
187,68HocO7fx9z0MgDU0ZPHro,Every Summertime,86,0.628,0.676,0.0978,-4.227,0.0424,0.393,6.94e-05,78.996,0.723,6.0
188,4yNoUQkYf1QF8iYlEzNynH,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",83,0.739,0.74,0.161,-5.86,0.333,0.0045,0.0,75.575,0.488,5.0
189,1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),80,0.477,0.727,0.108,-4.053,0.286,0.000866,0.0,150.062,0.227,2.0
190,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),81,0.597,0.587,0.214,-7.026,0.137,0.0622,0.0,140.021,0.0753,7.0
191,5UlnuulVAVmmesw4VzqHdG,Enemy - From the series Arcane League of Legends,87,0.722,0.745,0.419,-4.164,0.256,0.247,0.0,77.029,0.52,7.0
192,1WGmhglF1ghRiHsx4YUq86,Love & War,81,0.762,0.649,0.0971,-5.624,0.0527,0.58,1.7e-05,145.09,0.501,11.0
193,1XBGTp6OqwYaYhemH3aMKT,E,66,0.657,0.736,0.302,-7.73,0.0768,0.0817,0.0,113.96,0.379,9.0
194,4R67rQNSbbsR4TdUVOIdez,ESCAPE PLAN,83,0.839,0.506,0.13,-6.714,0.133,0.00207,0.0,154.12,0.44,5.0
195,5Jn3W2PPpKDj4SBQTdC8op,E,52,0.863,0.581,0.0703,-8.515,0.175,0.0737,0.00227,148.999,0.491,10.0
196,4N7i6RfJXMWfkx9Zr6pzkJ,E-ER (feat. Lil Yachty),79,0.952,0.29,0.107,-11.459,0.428,0.074,0.0,130.083,0.394,8.0
197,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),90,0.677,0.696,0.42,-6.181,0.119,0.321,0.0,90.03,0.464,0.0
198,4ydrAAm26b8TxnzCQdC4hM,E,51,0.463,0.609,0.115,-11.105,0.171,0.741,0.000294,107.975,0.409,2.0
199,4whBXdLvNueDBttTAVTEjW,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),49,0.503,0.617,0.227,-5.304,0.0382,0.266,0.0,79.921,0.476,6.0
200,0nIbJCuxdBILPGue0hxGpH,E,32,0.657,0.736,0.302,-7.73,0.0766,0.0817,0.0,113.96,0.378,9.0
201,43PuMrRfbyyuz4QpZ3oAwN,Exchange,80,0.525,0.433,0.135,-10.598,0.185,0.107,0.0,160.108,0.276,6.0
202,1rXgzPsAYGflE53SjEnTTw,E,49,0.596,0.988,0.141,-6.712,0.0407,0.000538,0.735,139.665,0.608,7.0
203,41MCdlvXOl62B7Kv86Bb1v,Empty,80,0.745,0.561,0.133,-4.869,0.0807,0.0758,0.0,77.557,0.449,0.0
204,3sZ2xuouYOZraMANEqYS7O,E,33,0.524,0.97,0.266,-4.987,0.104,5.19e-05,0.0145,104.931,0.186,2.0
205,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,84,0.645,0.795,0.104,-12.095,0.0527,0.347,0.00389,112.067,0.535,7.0
206,21wXCpWHhImzz4KYHxQ71q,E,29,0.455,0.553,0.144,-12.145,0.0453,0.289,0.312,119.975,0.185,9.0
207,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),83,0.298,0.38,0.11,-8.426,0.0287,0.778,5.62e-05,75.602,0.152,6.0
208,09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),89,0.87,0.523,0.113,-8.052,0.0602,0.433,2.07e-05,110.02,0.319,1.0
209,6jO5Hf088cAcKw4dYVk8Qw,E,28,0.477,0.919,0.201,-2.323,0.0639,0.00382,0.00249,117.794,0.476,1.0
210,2TOzTqQXNmR2zDJXihjZ2e,enough for you,82,0.638,0.259,0.219,-10.706,0.0898,0.753,0.0,88.485,0.269,7.0
211,7u2FmvrKMWSIS1xwu14a12,E,24,0.517,0.191,0.109,-12.356,0.0581,0.896,1.02e-05,61.901,0.157,9.0
212,3vJcz8exedHCjQ9ed95NqU,Every Angel is Terrifying,82,0.447,0.959,0.0498,-5.59,0.348,0.109,2.75e-05,118.167,0.46,0.0
213,7EkWXAI1wn8Ii883ecd9xr,Freaks,89,0.345,0.941,0.0511,-9.918,0.0466,3.84e-05,0.633,179.626,0.407,9.0
214,3ZozFqJJlDBNIm4xqxn2ZD,Fancy Like,82,0.649,0.76,0.317,-6.487,0.0574,0.114,0.0,80.018,0.843,1.0
215,7Bpx2vsWfQFBACRz4h3IqH,family ties (with Kendrick Lamar),84,0.711,0.611,0.231,-5.453,0.329,0.00575,0.0,134.14,0.144,1.0
216,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),88,0.666,0.465,0.215,-8.545,0.26,0.0503,0.0,167.937,0.292,1.0
217,2ccuOtUjIyx3tPcsnpeBzJ,Flower Shops (feat. Morgan Wallen),78,0.527,0.461,0.0831,-5.908,0.0269,0.118,0.0,128.153,0.227,7.0
218,6M47gaKejso9772SKTa3yH,Face Off,84,0.693,0.935,0.179,-4.323,0.224,0.18,0.0,80.882,0.391,8.0
219,61Emqg95O9zo1GNOcyxq4Y,For Tonight,84,0.442,0.517,0.114,-7.807,0.0548,0.0699,0.0,79.867,0.2,9.0
220,31I3Rt1bPa2LrE74DdNizO,Flashing Lights,82,0.639,0.628,0.386,-7.578,0.0399,0.0381,0.0,90.482,0.43,6.0
221,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),85,0.797,0.533,0.103,-9.74,0.0412,0.0172,0.000152,131.036,0.329,0.0
222,4b1yxSdlumA8N4fEk4UOZp,The Family Madrigal,87,0.594,0.628,0.0582,-6.345,0.359,0.12,0.0,141.391,0.556,1.0
223,0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,78,0.513,0.831,0.336,-9.004,0.0383,0.55,0.0,148.837,0.963,2.0
224,1D066zixBwqFYqBhKgdPzp,Fergalicious,72,0.906,0.584,0.128,-7.72,0.316,0.0576,0.0,129.055,0.831,8.0
225,1s9DTymg5UQrdorZf43JQm,Fell In Luv (feat. Bryson Tiller),82,0.657,0.668,0.32,-6.208,0.136,0.0273,0.0,162.997,0.227,2.0
226,3muBQDekYAg7jm6hDu6R0Z,First Day Out,75,0.587,0.711,0.125,-6.33,0.42,0.171,0.0,98.008,0.381,1.0
227,6IBcOGPsniK3Pso1wHIhew,Forever After All,80,0.487,0.65,0.0933,-5.195,0.0253,0.191,0.0,151.964,0.456,0.0
228,2R4AlwtrrkMaRKojcTIzmL,For the First Time,82,0.551,0.529,0.178,-10.469,0.0517,0.296,0.0093,75.515,0.521,5.0
229,3DamFFqW32WihKkTVlwTYQ,Fireflies,81,0.512,0.662,0.118,-6.797,0.0439,0.0275,0.0,180.114,0.472,3.0
230,5R4Yrc2j4jw1itr4hKcN26,Feline (with Polo G & Trippie Redd),82,0.575,0.619,0.103,-6.663,0.322,0.0208,0.0,110.109,0.296,0.0
231,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),90,0.762,0.701,0.123,-3.541,0.0286,0.235,0.000158,110.968,0.742,8.0
232,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),84,0.823,0.586,0.193,-6.606,0.2,0.114,0.0,125.971,0.347,6.0
233,777pLyEkgJjtmjWi1m6SUl,F,34,0.738,0.588,0.0689,-11.064,0.151,0.805,0.0,139.904,0.965,10.0
234,26Yn71zCtoboRXL40WrOXg,F,33,0.796,0.416,0.0953,-8.564,0.0897,0.77,0.555,84.02,0.458,1.0
235,0KCXtnhLgIuej4Ogljtshz,F,36,0.67,0.727,0.133,-5.031,0.0388,0.025,5.29e-05,123.818,0.147,0.0
236,1ZMiCix7XSAbfAJlEZWMCp,Falling,87,0.567,0.267,0.089,-6.502,0.0299,0.839,1.46e-06,110.011,0.0592,4.0
237,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,87,0.872,0.391,0.297,-9.144,0.242,0.469,4.13e-06,134.021,0.437,0.0
238,1zHtj2GuZFS2A9b1jqcODb,F,17,0.0,0.0,0.0,-18.353,0.0,0.0,0.0,0.0,0.0,1.0
239,4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,81,0.724,0.573,0.538,-4.113,0.0549,0.118,0.0,113.088,0.438,7.0
240,6gpAgc7TPrcyJcjvjNVLFo,F,52,0.716,0.592,0.118,-6.869,0.0461,0.485,5.52e-06,79.992,0.476,0.0
241,1c50AaV1h3S31jCBWiAsus,f,20,0.636,0.609,0.161,-10.809,0.0374,0.941,0.929,94.994,0.391,0.0
242,2EBnvom1dTybtm75a3Xh1T,feel like shit,85,0.508,0.378,0.119,-7.158,0.0473,0.516,0.0,144.962,0.161,7.0
243,277YQkZYC7x3KFHa59lFTN,F,15,0.62,0.513,0.166,-14.004,0.0394,0.934,0.926,95.003,0.377,0.0
244,2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,77,0.536,0.574,0.105,-6.705,0.0254,0.75,0.00277,87.194,0.877,7.0
245,4CNFN72XJJImGfXBBRSGcK,F,10,0.415,0.996,0.178,-4.016,0.242,0.00483,6.87e-06,144.901,0.0394,10.0
246,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,84,0.818,0.705,0.613,-6.679,0.177,0.00836,0.00233,138.559,0.772,6.0
247,3jfZ9M23l0L7RxzYMTgBTv,Looking Out for You,84,0.682,0.9,0.0685,-5.028,0.0874,0.0884,0.063,100.721,0.937,9.0
248,0h0bYStqSXhHo7deKjKUZj,F,17,0.684,0.613,0.108,-12.011,0.033,0.709,0.611,107.986,0.321,7.0
249,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,83,0.669,0.574,0.146,-6.442,0.0286,0.0175,0.00294,120.013,0.273,4.0
250,4ZtFanR9U6ndgddUvNcjcG,good 4 u,95,0.563,0.664,0.0849,-5.044,0.154,0.335,0.0,166.928,0.688,9.0
251,6I3mqTwhRpn34SLVafSH7G,Ghost,91,0.601,0.741,0.415,-5.569,0.0478,0.185,2.91e-05,153.96,0.441,2.0
252,3KyKxJ4P3pVCgaZwaq2rUC,Gasoline,88,0.728,0.741,0.33,-7.075,0.0473,0.000582,0.00206,123.006,0.31,6.0
253,0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),88,0.912,0.655,0.0894,-6.029,0.162,0.315,3.39e-05,91.942,0.793,8.0
254,1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,87,0.647,0.514,0.398,-10.05,0.0593,0.0655,0.0,79.975,0.386,8.0
255,37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),85,0.767,0.438,0.142,-8.726,0.29,0.181,0.0,86.975,0.381,7.0
256,6gBFPUFcJLzWGx4lenP6h2,goosebumps,87,0.841,0.728,0.149,-3.37,0.0484,0.0847,0.0,130.049,0.43,7.0
257,79nEEoEPY2w8EXj9hjn5oc,Ginseng Strip 2002,80,0.601,0.712,0.479,-9.433,0.0431,0.0848,0.0,114.998,0.386,1.0
258,3Kkjo3cT83cw09VJyrLNwX,Oh My God,92,0.534,0.725,0.0264,-3.906,0.046,0.091,0.0,88.098,0.55,1.0
259,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,79,0.629,0.696,0.0554,-5.572,0.348,0.0195,0.0,93.034,0.623,1.0
260,7DF8lvLdV3htIbuTWpc7lR,Girl Of My Dreams (with SUGA of BTS),86,0.603,0.771,0.13,-6.336,0.0627,0.194,0.0,139.988,0.332,9.0
261,2tJulUYLDKOg9XrtVkMgcJ,Grenade,79,0.704,0.558,0.107,-7.273,0.0542,0.148,0.0,110.444,0.245,2.0
262,7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),82,0.658,0.294,0.0749,-8.533,0.0321,0.422,5.2e-05,74.038,0.358,4.0
263,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),86,0.808,0.745,0.292,-5.26,0.342,0.145,0.0,165.995,0.829,10.0
264,1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU",80,0.518,0.492,0.146,-8.436,0.193,0.216,0.0012,78.848,0.471,10.0
265,1ruI5fZ1coWcxURltd2omU,G,50,0.848,0.522,0.155,-7.75,0.128,0.472,2.96e-06,106.033,0.801,5.0
266,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),81,0.889,0.496,0.252,-6.365,0.0905,0.259,0.0,86.003,0.544,4.0
267,0MfPuqRHFITaB5lL8Uoyr4,G,38,0.741,0.774,0.309,-4.918,0.117,0.084,0.0,80.0,0.73,2.0
268,135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN,86,0.391,0.335,0.102,-10.064,0.0763,0.389,0.0,174.185,0.116,0.0
269,53KBJe90rbY3NDa8UMjl8G,G,49,0.554,0.619,0.0865,-9.26,0.12,0.499,0.000133,82.971,0.26,2.0
270,6gbiTbclnHlmSIPfmF2zEc,Gang Shit No Lame Shit,78,0.828,0.434,0.0806,-10.609,0.301,0.0394,0.0,115.071,0.38,5.0
271,0eu4C55hL6x29mmeAjytzC,Life Goes On,90,0.7,0.49,0.117,-5.187,0.076,0.186,0.0,79.982,0.569,0.0
272,6UfPpldoqcaUoKkIN6MMNT,G,44,0.652,0.615,0.0912,-8.893,0.0831,0.601,1.21e-05,82.96,0.314,2.0
273,6foY66mWZN0pSRjZ408c00,Whiskey Glasses,80,0.614,0.68,0.115,-4.58,0.0289,0.369,1.84e-06,149.959,0.707,6.0
274,4rEP6FxQyIu4fZ2lxlNMNq,G,33,0.809,0.665,0.309,-6.068,0.385,0.204,0.0,81.137,0.755,0.0
275,21xzFXSL2XkZ2mIzDDAqTK,God Must Hate Me,81,0.459,0.304,0.0951,-10.107,0.136,0.967,1.95e-05,76.954,0.072,2.0
276,37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),91,0.65,0.825,0.0936,-4.645,0.0325,0.0215,2.44e-05,118.091,0.593,0.0
277,7aoYhqeYY3svMj6V77Zg9Y,G,31,0.307,0.316,0.342,-14.579,0.0323,0.871,0.908,104.312,0.0641,2.0
278,45S5WTQEGOB1VHr1Q4FuPl,Golden,85,0.448,0.838,0.131,-5.257,0.0557,0.21,0.000131,139.863,0.254,4.0
279,1xQQpuUFDFe9Ok2wmtP08r,G,37,0.828,0.642,0.167,-5.398,0.0971,0.255,0.0,114.001,0.62,6.0
280,7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,79,0.573,0.545,0.329,-4.247,0.0288,0.0969,0.0,83.378,0.297,7.0
281,7bayEyyyfepWm0cP8OVItz,G,19,0.739,0.761,0.238,-3.979,0.134,0.0071,0.0,80.012,0.698,7.0
282,6u3CPnFMKANYgfdiifFOiJ,"Gravity (feat. Tyler, The Creator)",78,0.539,0.615,0.144,-8.746,0.252,0.173,0.0056,163.924,0.493,1.0
283,5Pmf9XG0LpwS1YXRd3jXKX,G,18,0.0,0.0,0.0,-20.455,0.0,0.0,0.0,0.0,0.0,2.0
284,6DCZcSspjsKoFjzjrWoCdn,God's Plan,84,0.754,0.449,0.552,-9.211,0.109,0.0332,8.29e-05,77.169,0.357,7.0
285,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,90,0.761,0.525,0.0921,-6.9,0.0944,0.44,6.7e-06,80.87,0.531,11.0
286,0uExhByO68hGieL2EAlpgq,G,13,0.729,0.301,0.118,-16.235,0.074,0.00189,0.932,130.037,0.586,1.0
287,2rPHUAeUPbNgTmK18FPTiZ,GO (feat. Juice WRLD),78,0.487,0.74,0.612,-4.973,0.0944,0.157,0.0,73.779,0.522,6.0
288,2SgMvyJn1D0ambp2Vm4Ts0,G,35,0.604,0.964,0.32,-4.651,0.0471,0.0478,1.96e-05,111.975,0.777,7.0
289,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,92,0.332,0.225,0.128,-8.697,0.0348,0.767,0.00349,81.055,0.297,0.0
290,5dXWFMwD7I7zXsInONVl0H,I Hate U,91,0.535,0.388,0.11,-9.805,0.155,0.507,0.0,106.703,0.412,7.0
291,02MWAaffLxlfxAUY7c5dvx,Heat Waves,93,0.761,0.525,0.0921,-6.9,0.0944,0.44,6.7e-06,80.87,0.531,11.0
292,2Ghp894n1laIf2w98VeAOJ,How Do I Make You Love Me?,88,0.805,0.498,0.085,-7.927,0.0737,0.0203,2.37e-05,121.006,0.636,7.0
293,4jA9iztK8seGSGo05lJ0Cu,Half On a Sack,70,0.917,0.624,0.128,-5.761,0.0441,0.229,0.0,126.98,0.328,2.0
294,4xqrdfXkTW4T0RauPLv3WA,Heather,88,0.357,0.425,0.322,-7.301,0.0333,0.584,0.0,102.078,0.27,5.0
295,0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,80,0.916,0.844,0.0778,-3.967,0.236,0.0394,0.0,95.19,0.586,7.0
296,1NhjYYcYTRywc0di98xHxf,"Here We Go… Again (feat. Tyler, the Creator)",86,0.469,0.623,0.588,-4.432,0.0302,0.345,0.0,134.943,0.198,1.0
297,4EWCNWgDS8707fNSZ1oaA5,Heartless,83,0.79,0.647,0.248,-5.983,0.136,0.0515,0.0,87.999,0.654,10.0
298,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,85,0.579,0.508,0.0575,-9.484,0.027,0.00574,0.000494,147.125,0.609,2.0
299,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,87,0.449,0.465,0.303,-8.964,0.0791,0.524,1.02e-06,89.087,0.543,0.0
300,1toNKayLMeCcVlsLGXJl7n,Haunted,78,0.51,0.817,0.146,-8.666,0.0373,0.000654,0.0344,169.481,0.547,9.0
301,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,82,0.656,0.291,0.114,-10.572,0.0293,0.872,0.0,103.971,0.298,2.0
302,2tGvwE8GcFKwNdAXMnlbfl,happier,88,0.395,0.443,0.0839,-9.72,0.133,0.765,9.67e-06,168.924,0.338,6.0
303,3lGMtkONrZdJ8kTCg6KIFf,Hasta la Raíz,85,0.585,0.643,0.144,-8.392,0.0395,0.201,0.000306,152.98,0.592,3.0
304,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,87,0.334,0.599,0.205,-5.742,0.0365,0.0468,0.000392,161.74,0.127,0.0
305,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,82,0.727,0.974,0.174,-2.261,0.0664,0.103,0.000532,79.526,0.965,4.0
306,2ZRo7axmMPeSVUvDbGkJah,Hope,87,0.592,0.457,0.146,-6.081,0.0603,0.661,0.000331,146.04,0.225,9.0
307,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,80,0.891,0.628,0.0504,-7.863,0.0551,0.00258,0.00019,134.966,0.552,2.0
308,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,84,0.908,0.621,0.0958,-6.638,0.102,0.000282,5.39e-05,150.011,0.421,1.0
309,7fBv7CLKzipRk6EC6TWHOB,The Hills,87,0.585,0.564,0.135,-7.063,0.0515,0.0671,0.0,113.003,0.137,0.0
310,6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,85,0.782,0.559,0.385,-7.106,0.0767,0.125,0.0,129.992,0.685,6.0
311,3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,86,0.613,0.822,0.429,-4.087,0.026,0.0092,0.506,105.997,0.567,9.0
312,7es56D0QedGMsK39wl2yFX,Happier Than Ever,82,0.667,0.457,0.114,-6.885,0.439,0.341,0.0,97.604,0.266,6.0
313,6Hfu9sc7jvv6coyy2LlzBF,Hurricane,83,0.587,0.561,0.109,-6.569,0.146,0.0466,0.0,80.009,0.351,0.0
314,6Rb0ptOEjBjPPQUlQtQGbL,Hotel Room Service,74,0.851,0.629,0.0746,-8.385,0.175,0.00705,0.000372,125.984,0.789,1.0
315,4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign),80,0.808,0.639,0.15,-7.266,0.279,0.0802,0.0,118.0,0.395,1.0
316,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,85,0.598,0.427,0.21,-8.764,0.0317,0.0546,5.83e-06,76.469,0.0605,7.0
317,3WWAvWDBQANpJeNbvVbjMg,Heartbeat,73,0.8,0.545,0.0445,-7.002,0.126,0.00373,0.000507,119.965,0.292,1.0
318,79buzXEMq2N1UKItLKHppY,Holy Ground (Taylor's Version),0,0.623,0.805,0.11,-5.844,0.0601,0.0267,0.00355,156.974,0.494,9.0
319,6CDzDgIUqeDY5g8ujExx2f,Heat Waves,90,0.761,0.525,0.0921,-6.9,0.0944,0.44,6.7e-06,80.87,0.531,11.0
320,53tv6ZbyeAwfAUwFaxYbfO,Hellcats & Trackhawks,77,0.841,0.672,0.321,-5.557,0.371,0.0122,0.0,157.026,0.599,1.0
321,62PaSfnXSMyLshYJrlTuL3,Hello,76,0.578,0.43,0.0854,-6.134,0.0305,0.33,0.0,78.991,0.288,5.0
322,44I7sqKYCAa7bQdVywkShO,Hurricane,69,0.477,0.566,0.127,-6.521,0.214,0.0344,0.0,78.293,0.361,0.0
323,49W1ZqawgaAwbIY3Hlrp0K,how you did that (feat. Kodak Black),79,0.821,0.572,0.107,-6.192,0.166,0.00495,0.0,155.699,0.35,5.0
324,6vxU64pcIuQ38O015Zy4qj,Homecoming,75,0.929,0.563,0.244,-7.428,0.49,0.000592,0.0,129.957,0.353,9.0
325,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",84,0.673,0.886,0.0826,-4.44,0.0431,0.185,0.0,97.012,0.795,1.0
326,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),90,0.741,0.691,0.0476,-7.395,0.0672,0.0221,0.0,150.087,0.892,10.0
327,5SixeLvPsYpk7qq9lo5xYg,Have Mercy,82,0.903,0.535,0.345,-6.434,0.0742,0.297,0.0,130.022,0.508,9.0
328,0QauAplVsgqQG6Vkp4bEvk,H,49,0.805,0.392,0.104,-9.651,0.0486,0.16,0.876,95.015,0.495,2.0
329,4SqWKzw0CbA05TGszDgMlc,I Love You So,93,0.575,0.648,0.115,-4.891,0.0358,0.583,0.0,75.977,0.466,10.0
330,0mL82sxCRjrs3br407IdJh,Is There Someone Else?,89,0.702,0.586,0.156,-7.83,0.0313,0.0388,7.27e-05,134.951,0.608,9.0
331,1SOClUWhOi8vHZYMz3GluK,Infinity,94,0.671,0.673,0.304,-6.941,0.0444,0.148,5.29e-05,121.963,0.494,11.0
332,2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,90,0.398,0.286,0.0912,-11.881,0.033,0.616,0.000146,78.262,0.0666,7.0
333,7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,77,0.824,0.733,0.325,-5.474,0.0613,0.0362,0.0,97.972,0.395,1.0
334,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,93,0.737,0.846,0.0486,-4.51,0.22,0.00614,0.0,87.981,0.546,1.0
335,0P1AG8PjPJs60AFELNHtdE,Island Boy Freestyle,55,0.684,0.194,0.101,-14.389,0.72,0.899,0.0,140.097,0.747,0.0
336,5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,86,0.24,0.598,0.117,-8.435,0.0369,0.766,0.0,201.629,0.776,7.0
337,7DQjWFjaiPULrsqgsZueF3,If It Hadn't Been For Love,72,0.49,0.445,0.106,-7.19,0.0469,0.695,1.16e-05,159.318,0.54,9.0
338,5XbA7TAqsD0fj0dGBrbb0D,I Heard You’re Married (feat. Lil Wayne),85,0.736,0.848,0.299,-5.494,0.171,0.103,0.0,109.946,0.784,9.0
339,44EkzAU92xwm30YpD4p31i,It's On Again (feat. Kendrick Lamar) - From The Amazing Spider-Man 2 Soundtrack,74,0.647,0.687,0.495,-5.274,0.121,0.06,0.0,110.14,0.494,7.0
340,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,82,0.744,0.516,0.605,-6.365,0.0513,0.632,0.0,97.944,0.281,2.0
341,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),75,0.746,0.653,0.229,-6.745,0.289,0.378,0.0,75.016,0.672,7.0
342,4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),82,0.391,0.715,0.183,-4.516,0.0495,0.167,0.0,149.654,0.473,0.0
343,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,81,0.798,0.744,0.292,-5.328,0.136,0.33,0.000106,82.356,0.794,7.0
344,1BYZxKSf0aTxp8ZFoeyM3d,we fell in love in october,86,0.566,0.366,0.155,-12.808,0.028,0.113,0.181,129.959,0.237,7.0
345,5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,79,0.384,0.438,0.101,-9.149,0.0362,0.753,0.0,87.903,0.287,0.0
346,1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,86,0.422,0.34,0.149,-6.577,0.0351,0.877,1.77e-05,77.213,0.223,0.0
347,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,92,0.612,0.807,0.101,-2.81,0.0336,0.0495,0.0177,124.053,0.398,10.0
348,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,82,0.556,0.538,0.196,-5.408,0.0382,0.0689,0.0,143.95,0.291,8.0
349,4RY96Asd9IefaL3X4LOLZ8,In Da Club,74,0.902,0.72,0.0749,-2.776,0.347,0.26,0.0,90.059,0.805,6.0
350,6LHnGjRe9SxjfdWeGX2SMa,I Knew You Were Trouble (Taylor's Version),46,0.587,0.552,0.0541,-6.597,0.0348,0.0135,0.0,154.117,0.788,6.0
351,3XLbDUB5BX2WqL2qoAsvtb,thought i was playing,83,0.679,0.73,0.0736,-7.483,0.0689,0.00421,0.0,148.038,0.292,1.0
352,0f8eRy9A0n6zXpKSHSCAEp,Infrunami,77,0.826,0.299,0.0758,-7.721,0.0446,0.31,0.0952,97.012,0.215,9.0
353,2XPTuDTWxI1BY9TZ4nbNBo,I Almost Do (Taylor's Version),44,0.514,0.552,0.11,-6.75,0.0267,0.0155,0.0,145.917,0.289,4.0
354,7uLFOXgLrS90tEYPO1DGXy,Man in the Mirror,83,0.849,0.631,0.149,-4.241,0.0637,0.171,0.0,135.997,0.55,3.0
355,6Qyc6fS4DsZjB2mRW9DsQs,Iris,81,0.315,0.715,0.0942,-8.072,0.0362,0.00125,7.97e-06,155.925,0.497,11.0
356,6v0UJD4a2FtleHeSYVX02A,I Drink Wine,85,0.437,0.565,0.119,-5.596,0.0466,0.697,0.0,115.389,0.306,10.0
